Epoch,Average Loss,Test Accuracy
702,0.07298772134137957,0.5695067264573991
703,0.0699484765404061,0.57847533632287
704,0.04785795207187701,0.5964125560538116
705,0.030504178686925534,0.5964125560538116
706,0.05710039761210425,0.6053811659192825
707,0.036652089739113713,0.5919282511210763
708,0.045671697471583825,0.600896860986547
709,0.033732870497395484,0.6233183856502242
710,0.041636244266220694,0.6053811659192825
711,0.06461629308341595,0.6098654708520179
712,0.052246181024343114,0.5560538116591929
713,0.06613530655590336,0.5874439461883408
714,0.061674690129381884,0.6053811659192825
715,0.05308935941102799,0.6278026905829597
716,0.031835096354564926,0.5919282511210763
717,0.0415227446778353,0.6098654708520179
718,0.02525794289252731,0.6591928251121076
719,0.018371909994925006,0.6233183856502242
720,0.017885711297832344,0.6143497757847534
721,0.051637215292855594,0.6278026905829597
722,0.05888919578341956,0.6457399103139013
723,0.042239768844976856,0.6278026905829597
724,0.03629563804925158,0.57847533632287
725,0.03690393310082093,0.57847533632287
726,0.07840599943831396,0.6412556053811659
727,0.040027697210650096,0.6188340807174888
728,0.05300023957584681,0.6233183856502242
729,0.052999339001567176,0.6547085201793722
730,0.03940089771084571,0.600896860986547
731,0.05621412519072549,0.6412556053811659
732,0.05772413425984677,0.6233183856502242
733,0.047158705445236704,0.6636771300448431
734,0.036337255123542266,0.6367713004484304
735,0.04419909258571903,0.6188340807174888
736,0.03802200466226996,0.6412556053811659
737,0.0393448640477289,0.6502242152466368
738,0.030683416513244757,0.6278026905829597
739,0.023761826301558635,0.6098654708520179
740,0.04153163056778774,0.5829596412556054
741,0.02811001189304202,0.5650224215246636
742,0.052037005586905424,0.6502242152466368
743,0.04257339427373215,0.6547085201793722
744,0.029102875748544598,0.6367713004484304
745,0.01639062805791919,0.6098654708520179
746,0.01886034792477495,0.600896860986547
747,0.015148441589782747,0.6188340807174888
748,0.015603359594020282,0.6188340807174888
749,0.045066304747643095,0.6278026905829597
750,0.0512467698769623,0.6233183856502242
751,0.03685832983824644,0.6278026905829597
752,0.023831526303056922,0.6188340807174888
753,0.0337993469277627,0.6188340807174888
754,0.039297992037086005,0.6143497757847534
755,0.011283269390631259,0.6188340807174888
756,0.013563988955032205,0.6502242152466368
757,0.009459775335710035,0.6233183856502242
758,0.025527902820220823,0.6233183856502242
759,0.049468496609269906,0.6322869955156951
760,0.048185772130663475,0.6412556053811659
761,0.02683008966988392,0.6098654708520179
762,0.027819605365269975,0.6367713004484304
763,0.026981205576926136,0.6233183856502242
764,0.03198717357224544,0.6412556053811659
765,0.018852790944236385,0.6278026905829597
766,0.012504723103026326,0.6098654708520179
767,0.015204690275399873,0.5964125560538116
768,0.044560793544469256,0.5874439461883408
769,0.023022145455640353,0.547085201793722
770,0.015695482061317798,0.6053811659192825
771,0.020678462205308206,0.5874439461883408
772,0.021772898210400946,0.6233183856502242
773,0.010007645775762837,0.6053811659192825
774,0.027028869311168286,0.5874439461883408
775,0.03892311223604706,0.600896860986547
776,0.07597640592479304,0.600896860986547
777,0.0426433507478639,0.5964125560538116
778,0.011969909720708815,0.600896860986547
779,0.02497017047252883,0.5829596412556054
780,0.020961722999476316,0.6188340807174888
781,0.018816451778572597,0.6098654708520179
782,0.018699150088797793,0.57847533632287
783,0.012065856171290527,0.57847533632287
784,0.011762947959595182,0.600896860986547
785,0.006755873821466491,0.6143497757847534
786,0.01005394362289919,0.6053811659192825
787,0.00519910787226988,0.6233183856502242
788,0.0030509300223876086,0.6188340807174888
789,0.0052700435828412304,0.6143497757847534
790,0.00998829429069262,0.5919282511210763
791,0.005980990610472607,0.6098654708520179
792,0.02204301142123308,0.600896860986547
793,0.01713985616571448,0.6053811659192825
794,0.027944738290199403,0.5829596412556054
795,0.044994918700684325,0.6098654708520179
796,0.06428132824013742,0.6143497757847534
797,0.04048717979634746,0.6457399103139013
798,0.06588015953978796,0.6098654708520179
799,0.06448249496268423,0.5919282511210763
800,0.02778745429234558,0.6278026905829597
801,0.026381322829408593,0.6322869955156951
802,0.029061834882484393,0.6188340807174888
803,0.034354619012120065,0.600896860986547
804,0.0317411575487323,0.5964125560538116
805,0.060070639499201536,0.6098654708520179
806,0.025763129074586912,0.6143497757847534
807,0.03336671240460337,0.5874439461883408
808,0.02234164970518833,0.6053811659192825
809,0.012425934615429868,0.6278026905829597
810,0.013681671902369918,0.6322869955156951
811,0.012759843927002355,0.6591928251121076
812,0.009183112040078371,0.6278026905829597
813,0.006418554743835598,0.6143497757847534
814,0.021832121119133376,0.6188340807174888
815,0.06326175717364871,0.6098654708520179
816,0.08029090133443308,0.6278026905829597
817,0.0981039463971438,0.6457399103139013
818,0.10056381902835343,0.5919282511210763
819,0.08364652264653967,0.5829596412556054
820,0.09636181757021486,0.5695067264573991
821,0.08803563775976052,0.6547085201793722
822,0.09854006395581064,0.6233183856502242
823,0.04946194620949499,0.6233183856502242
824,0.027936023876615118,0.57847533632287
825,0.03059188343291537,0.6143497757847534
826,0.0790222926776898,0.6143497757847534
827,0.033198385719168055,0.600896860986547
828,0.03819381290983953,0.6233183856502242
829,0.03603461278455981,0.6188340807174888
830,0.036555241282736316,0.6098654708520179
831,0.02325848394565368,0.600896860986547
832,0.021248383280099106,0.6233183856502242
833,0.01060368131553189,0.6098654708520179
834,0.0098142331544561,0.6233183856502242
835,0.05361067722813132,0.5964125560538116
836,0.04110817286091741,0.6098654708520179
837,0.06813326125566879,0.6188340807174888
838,0.06189821492462011,0.6188340807174888
839,0.04060104640430949,0.6143497757847534
840,0.04240271002891358,0.600896860986547
841,0.03923607790068294,0.600896860986547
842,0.04287434336886312,0.6098654708520179
843,0.03625215555677253,0.5695067264573991
844,0.04172764001937395,0.5829596412556054
845,0.048042399658078556,0.5919282511210763
846,0.02497086990833952,0.6278026905829597
847,0.05225872444302848,0.600896860986547
848,0.029148710812075755,0.6278026905829597
849,0.030207870122087137,0.6367713004484304
850,0.018229407272981793,0.6053811659192825
851,0.012585081940705187,0.5919282511210763
852,0.015152128174733579,0.6143497757847534
853,0.011187726774075058,0.6053811659192825
854,0.01326642959807696,0.6233183856502242
855,0.01282106786443109,0.6053811659192825
856,0.01169876851287953,0.6098654708520179
857,0.009466668920528687,0.5964125560538116
858,0.014170009624003695,0.5919282511210763
859,0.015862554797295775,0.5695067264573991
860,0.011353818381602845,0.6053811659192825
861,0.021495426145874047,0.6233183856502242
862,0.023479113183664472,0.6322869955156951
863,0.03439938157085287,0.6143497757847534
864,0.02542659229274546,0.600896860986547
865,0.022717090084981382,0.6367713004484304
866,0.03917023794872038,0.6143497757847534
867,0.021449153468515097,0.5964125560538116
868,0.012626098026259896,0.6053811659192825
869,0.016043213420034796,0.6053811659192825
870,0.013669063475275977,0.6143497757847534
871,0.010654391888319776,0.6233183856502242
872,0.024665310627289033,0.6367713004484304
873,0.04914201066902514,0.6188340807174888
874,0.029685364295257612,0.6278026905829597
875,0.025770191305180948,0.6188340807174888
876,0.03204079665076197,0.6233183856502242
877,0.016362909960110535,0.5964125560538116
878,0.01841584401770254,0.6098654708520179
879,0.008783145026000362,0.6098654708520179
880,0.006801948377737001,0.6188340807174888
881,0.006055890299965826,0.6143497757847534
882,0.028693423018361745,0.5964125560538116
883,0.022944915192620305,0.6098654708520179
884,0.016255016725384788,0.6143497757847534
885,0.02388107767433263,0.6233183856502242
886,0.030010160906344986,0.6143497757847534
887,0.08457247311395875,0.6233183856502242
888,0.06284218071384376,0.6098654708520179
889,0.03570984537095836,0.6367713004484304
890,0.025468286149873492,0.6412556053811659
891,0.04557853013570054,0.6367713004484304
892,0.014210346414383207,0.6188340807174888
893,0.012800650723969166,0.600896860986547
894,0.022287986285231088,0.6502242152466368
895,0.025675139195296202,0.6457399103139013
896,0.024983604308845622,0.6188340807174888
897,0.023571804178397306,0.6367713004484304
898,0.02399826023853227,0.600896860986547
899,0.02391877325063341,0.6053811659192825
900,0.012722501221500086,0.6367713004484304
901,0.014184537686909852,0.6367713004484304
902,0.012890016272915214,0.6322869955156951
903,0.12463714271114114,0.6143497757847534
904,0.08718092508530349,0.6322869955156951
905,0.042303923944408975,0.6547085201793722
906,0.03738553405980046,0.6547085201793722
907,0.0233042313518484,0.5964125560538116
908,0.022147516680232595,0.672645739910314
909,0.08086922604255797,0.6591928251121076
910,0.045502650049211606,0.6322869955156951
911,0.025746464488630213,0.5919282511210763
912,0.02391447438282913,0.5695067264573991
913,0.021162359329631154,0.6098654708520179
914,0.01317547320681258,0.6188340807174888
915,0.023105383576469476,0.600896860986547
916,0.016974995360615548,0.6502242152466368
917,0.005206693194053146,0.6098654708520179
918,0.013637264152423719,0.6412556053811659
919,0.007069897063578782,0.6098654708520179
920,0.01308858644510253,0.6188340807174888
921,0.008340600488205136,0.6233183856502242
922,0.017043723904768403,0.6322869955156951
923,0.00885200294550885,0.6278026905829597
924,0.03293987131792675,0.600896860986547
925,0.0401492334567429,0.6053811659192825
926,0.0734909358988987,0.6098654708520179
927,0.11649373350351044,0.5919282511210763
928,0.04080518694238716,0.6098654708520179
929,0.049816632907042344,0.6457399103139013
930,0.04759063645360175,0.6636771300448431
931,0.03455794978824057,0.6367713004484304
932,0.06178039176954647,0.6502242152466368
933,0.029496163284678138,0.6457399103139013
934,0.030894691229201434,0.6412556053811659
935,0.027310636755748748,0.6233183856502242
936,0.02487593741899126,0.5964125560538116
937,0.028900963185208565,0.6053811659192825
938,0.019395044383205724,0.6412556053811659
939,0.04590231821443258,0.6322869955156951
940,0.04339980389294999,0.6233183856502242
941,0.020446121338964177,0.6367713004484304
942,0.0230089160205608,0.6233183856502242
943,0.03936965712189172,0.6098654708520179
944,0.061552388840511944,0.5964125560538116
945,0.02453618123290244,0.6233183856502242
946,0.011880567387332407,0.6143497757847534
947,0.007014439045189974,0.6322869955156951
948,0.015057618199230245,0.6233183856502242
949,0.01415801565005873,0.6188340807174888
950,0.01669631568045261,0.5919282511210763
951,0.040277363008327696,0.6143497757847534
952,0.020942953344057786,0.6143497757847534
953,0.033068976873594724,0.6053811659192825
954,0.02146768532379457,0.6143497757847534
955,0.0168585923008537,0.6322869955156951
956,0.029552771163622985,0.6367713004484304
957,0.015562776982616842,0.6143497757847534
958,0.02987571722001172,0.6457399103139013
959,0.02468397099514272,0.6188340807174888
960,0.03703250849849722,0.6502242152466368
961,0.032807927361030255,0.6188340807174888
962,0.013210697974381822,0.5829596412556054
963,0.018904154314502573,0.6053811659192825
964,0.02859406929170148,0.57847533632287
965,0.025523959016532042,0.6233183856502242
966,0.03872978375450279,0.6457399103139013
967,0.02636222355904874,0.5964125560538116
968,0.01985481898143385,0.6233183856502242
969,0.007048059789610378,0.600896860986547
970,0.027494572329052377,0.6098654708520179
971,0.03443033869346876,0.5919282511210763
972,0.021429463957300346,0.5964125560538116
973,0.03742370633094498,0.6098654708520179
974,0.05857995079380324,0.6143497757847534
975,0.034117351459820616,0.6143497757847534
976,0.03924466210804629,0.6053811659192825
977,0.042069609519722086,0.6322869955156951
978,0.03605089374723729,0.6188340807174888
979,0.018517136197076754,0.6143497757847534
980,0.011246409369737245,0.6322869955156951
981,0.009993272678654515,0.6188340807174888
982,0.016208617679586403,0.6143497757847534
983,0.02504451306683294,0.6457399103139013
984,0.03472446993077069,0.6547085201793722
985,0.032293904045324645,0.600896860986547
986,0.024600923597142936,0.6367713004484304
987,0.05073285457871729,0.600896860986547
988,0.059699849629502616,0.6098654708520179
989,0.030192907323035298,0.6367713004484304
990,0.017957751189222496,0.6233183856502242
991,0.016956394065297052,0.6322869955156951
992,0.008667325184502628,0.5964125560538116
993,0.007552318883997001,0.6278026905829597
994,0.007404422891336713,0.6367713004484304
995,0.010842809171855365,0.6278026905829597
996,0.004647891158551983,0.5964125560538116
997,0.028258637074653186,0.57847533632287
998,0.021575925736609596,0.6053811659192825
999,0.014874059196268575,0.6188340807174888
1000,0.009535575319039688,0.6278026905829597
